"","borough","neighborhood","building_class_category","tax_class_at_present","block","lot","building_class_at_present","address","apartment_number","zip_code","residential_units","commercial_units","total_units","land_square_feet","gross_square_feet","year_built","tax_class_at_time_of_sale","building_class_at_time_of_sale","sale_price","sale_date","bbl","buildingIdentificationNumber","cooperativeIdNumber","gi5DigitStreetCode1","giHighHouseNumber1","giLowHouseNumber1","giStreetName1","lat","lng"
"98",2,"BATHGATE","02  TWO FAMILY HOMES","1",3030,60,"B3","4469 Park Avenue",NA,10457,2,0,2,"1542",1542,1899,"1","B3",88218,2010-01-27,2030300060,"2011143","0000","56820","4469","4469","PARK AVENUE",40.8543600589316,-73.8960087838726
"99",2,"BATHGATE","02  TWO FAMILY HOMES","1",3030,71,"B2","4443 Park Avenue",NA,10457,2,0,2,"2352",1632,1899,"1","B2",280000,2010-02-23,2030300071,"2011154","0000","56820","4443","4443","PARK AVENUE",40.8537483192918,-73.8963748342131
"100",2,"BATHGATE","02  TWO FAMILY HOMES","1",3030,76,"B2","4435 Park Avenue",NA,10457,2,0,2,"2444",2125,1899,"1","B2",187000,2010-07-29,2030300076,"2011158","0000","56820","4435","4435","PARK AVENUE",40.8535014292773,-73.8965234247436
"101",2,"BATHGATE","02  TWO FAMILY HOMES","1",3036,43,"B1","2057 Washington Avenue",NA,10457,2,0,2,"3323",3438,1997,"1","B1",10000,2010-08-24,2030360043,"2099261",NA,"73120","2057","2057","WASHINGTON AVENUE",40.85075934626,-73.8963867200289
"102",2,"BATHGATE","02  TWO FAMILY HOMES","1",3045,110,"B1","2044 Bathgate Avenue",NA,10457,2,0,2,"2785",1710,1998,"1","B1",1e+05,2010-01-11,2030450110,"2115787","0000","11420","2046","2044","BATHGATE AVENUE",40.8499019282789,-73.8952024727387
"103",2,"BATHGATE","02  TWO FAMILY HOMES","1",3046,53,"B2","2045 Bathgate Avenue",NA,10457,2,0,2,"2625",1692,1901,"1","B2",320000,2010-06-29,2030460053,"2011493","0000","11420","2045","2045","BATHGATE AVENUE",40.850086259048,-73.8956829230644
"104",2,"BATHGATE","02  TWO FAMILY HOMES","1",3046,54,"B2","2043 Bathgate Avenue",NA,10457,2,0,2,"2483",1512,1901,"1","B2",155000,2010-09-24,2030460054,"2011494","0000","11420","2043","2043","BATHGATE AVENUE",40.8500121684313,-73.8957011122005
"105",2,"BATHGATE","02  TWO FAMILY HOMES","1",3048,12,"B2","2174 Bathgate Avenue",NA,10457,2,0,2,"4973",4375,1901,"1","B2",401000,2010-05-27,2030480012,"2011517","0000","11420","2174","2174","BATHGATE AVENUE",40.8524199851093,-73.8934742844172
"106",2,"BATHGATE","02  TWO FAMILY HOMES","1",3050,95,"B2","2242 Bassford Avenue",NA,10457,2,0,2,"1312",2300,1931,"1","B2",136890,2010-10-29,2030500095,"2011579","0000","11320","2242","2242","BASSFORD AVENUE",40.8538689196286,-73.8931827799932
"107",2,"BATHGATE","02  TWO FAMILY HOMES","1",3050,95,"B2","2242 Bassford Avenue",NA,10457,2,0,2,"1312",2300,1931,"1","B2",439633,2010-06-07,2030500095,"2011579","0000","11320","2242","2242","BASSFORD AVENUE",40.8538689196286,-73.8931827799932
"108",2,"BATHGATE","03  THREE FAMILY HOMES","1",3037,140,"C0","2139 Washington Avenue",NA,10457,3,0,3,"2670",2970,1899,"1","C0",179000,2010-07-27,2030370140,"2011330","0000","73120","2139","2139","WASHINGTON AVENUE",40.852731781209,-73.895270308783
"109",2,"BATHGATE","03  THREE FAMILY HOMES","1",3037,140,"C0","2139 Washington Avenue",NA,10457,3,0,3,"2670",2970,1899,"1","C0",565015,2010-05-17,2030370140,"2011330","0000","73120","2139","2139","WASHINGTON AVENUE",40.852731781209,-73.895270308783
"110",2,"BATHGATE","03  THREE FAMILY HOMES","1",3044,56,"C0","1976 Bathgate Avenue",NA,10457,3,0,3,"1493",2430,1931,"1","C0",152100,2010-02-25,2030440056,"2011452","0000","11420","1976","1976","BATHGATE AVENUE",40.8484644205301,-73.8959963138641
"111",2,"BATHGATE","03  THREE FAMILY HOMES","1",3046,47,"C0","2063 Bathgate Avenue",NA,10457,3,0,3,"2422",2400,1901,"1","C0",275000,2010-06-02,2030460047,"2011491","0000","11420","2063","2063","BATHGATE AVENUE",40.8504154236991,-73.8954619156276
"112",2,"BATHGATE","03  THREE FAMILY HOMES","1",3050,5,"C0","2194 Washington Avenue",NA,10457,3,0,3,"1331",2244,1901,"1","C0",155000,2010-03-15,2030500005,"2011543","0000","73120","2194","2194","WASHINGTON AVENUE",40.8540341955999,-73.8938259501551
"113",2,"BATHGATE","07  RENTALS - WALKUP APARTMENTS","2",2913,43,"C7","495 Claremont Parkway",NA,10457,18,2,20,"4100",14480,1901,"2","C7",60000,2010-09-03,2029130043,"2009557","0000","19720","495","495","CLAREMONT PARKWAY",40.8387944675973,-73.9018696900351
"114",2,"BATHGATE","07  RENTALS - WALKUP APARTMENTS","2",2929,82,"C7","1625 Fulton Ave",NA,10457,101,2,103,"22152",87413,1927,"2","C7",6265058,2010-06-04,2029290082,"2009658","0000","26820","551","545","EAST  172 STREET",40.8396951889629,-73.8992156654379
"115",2,"BATHGATE","07  RENTALS - WALKUP APARTMENTS","2B",3050,98,"C1","2248 Bassford Avenue",NA,10457,8,0,8,"2578",8820,1910,"2","C1",950000,2010-02-19,2030500098,"2011581","0000","11320","2248","2248","BASSFORD AVENUE",40.8540307296746,-73.8930451574811
"116",2,"BATHGATE","14  RENTALS - 4-10 UNIT","2B",2897,1,"S9","1570 Webster Avenue",NA,10457,6,3,9,"4084",11921,1931,"2","S9",1300000,2010-06-03,2028970001,"2009399","0000","19720","403","401","CLAREMONT PARKWAY",40.8399251686168,-73.9050050085467
"117",2,"BATHGATE","30  WAREHOUSES","4",3029,15,"K2","2050 Webster Avenue",NA,10457,0,1,1,"66181",55986,1931,"4","E1",7450000,2010-03-31,2030290015,"2011117","0000","27060","422","422","EAST  180 STREET",40.8514496647259,-73.8979544097545
"118",2,"BATHGATE","30  WAREHOUSES","4",3044,88,"E1","4263 3 Avenue",NA,10457,0,1,1,"10868",9800,1931,"4","E1",1690000,2010-03-30,2030440088,"2011459","0000","68020","4263","4263","3 AVENUE",40.8482034518892,-73.8957509365988
"119",2,"BELMONT","02  TWO FAMILY HOMES","1",3101,11,"B1","2290 Beaumont Avenue",NA,10457,2,0,2,"1600",3112,2005,"1","B1",500,2010-12-06,2031010011,"2114265","0000","12020","2290","2290","BEAUMONT AVENUE",40.8518358622845,-73.885403622874
"120",2,"BELMONT","02  TWO FAMILY HOMES","1",3101,19,"B9","2255 Crotona Avenue",NA,10457,2,0,2,"1716",2251,1970,"1","B9",191646,2010-05-18,2031010019,"2012813","0000","22320","2255","2255","CROTONA AVENUE",40.8513225996031,-73.8854008924989
"121",2,"BELMONT","03  THREE FAMILY HOMES","1",3086,15,"C0","2244 Hughes Avenue",NA,10457,3,0,3,"1817",3543,1905,"1","C0",349000,2010-09-29,2030860015,"2012419","0000","41320","2244","2244","HUGHES AVENUE",40.8517755494533,-73.8882737861148
"122",2,"BELMONT","03  THREE FAMILY HOMES","1",3099,116,"C0","721 East 182nd Street",NA,10457,3,0,3,"2083",2820,1997,"1","C0",397000,2010-10-22,2030990116,"2101204","0000","27120","721","721","EAST  182 STREET",40.850238854731,-73.8858184387615
"123",2,"BELMONT","08  RENTALS - ELEVATOR APARTMENTS","2",3100,65,"D7","711-735 Garden Street",NA,10457,166,1,167,"38559",190000,1971,"2","D7",22120000,2010-10-21,2031000065,"2012798","0000","34620","735","711","GARDEN STREET",40.8505919655629,-73.8848563436722
"124",2,"CROTONA PARK","03  THREE FAMILY HOMES","1",2949,38,"C0","705 East 175th Street",NA,10457,3,0,3,"1915",4229,2006,"1","C0",498000,2010-10-11,2029490038,"2119089","0000","26910","705","705","EAST  175 STREET",40.8428542729992,-73.893034213162
"125",2,"CROTONA PARK","05  TAX CLASS 1 VACANT LAND","2B",2948,11,"C1","718 East 175 Street",NA,10457,8,0,8,"3000",9000,2011,"1","V0",99900,2010-04-12,2029480011,"2117345","0000","26910","718","718","EAST  175 STREET",40.8423135458858,-73.8930133975938
"126",2,"EAST TREMONT","01  ONE FAMILY HOMES","1",2956,1,"A1","1932 Prospect Avenue",NA,10457,1,0,1,"2280",1850,1901,"1","A1",151000,2010-11-23,2029560001,"2086698",NA,"31020","761","761","ELSMERE PLACE",40.8437454791539,-73.8892522770067
"127",2,"EAST TREMONT","01  ONE FAMILY HOMES","1",3063,167,"A5","2171 Arthur Avenue",NA,10457,1,0,1,"1893",1320,1985,"1","A5",315000,2010-06-01,2030630167,"2011877",NA,"09520","2171","2171","ARTHUR AVENUE",40.8515774241134,-73.8906091979204
"128",2,"EAST TREMONT","01  ONE FAMILY HOMES","1",3070,17,"A5","610 East 181st Street",NA,10457,1,0,1,"2186",1352,1901,"1","A5",350000,2010-02-12,2030700017,"2012033","0000","27090","610","610","EAST  181 STREET",40.8500431804688,-73.8906587107696
"129",2,"EAST TREMONT","01  ONE FAMILY HOMES","1",3070,312,"A5","2171 Hughes Avenue",NA,10457,1,0,1,"2065",1320,1985,"1","A5",335000,2010-05-26,2030700312,"2012060",NA,"41320","2171","2171","HUGHES AVENUE",40.8511700987761,-73.8894459501153
"130",2,"EAST TREMONT","02  TWO FAMILY HOMES","1",2946,128,"B1","1927 Crotona Avenue",NA,10457,2,0,2,"2090",2120,2002,"1","B1",364287,2010-02-08,2029460128,"2102812","0000","22320","1927","1927","CROTONA AVENUE",40.8451558664784,-73.8917293554565
"131",2,"EAST TREMONT","02  TWO FAMILY HOMES","1",3069,61,"B2","2066 Arthur Avenue",NA,10457,2,0,2,"1957",1230,1901,"1","B2",391142,2010-05-17,2030690061,"2012004","0000","09520","2066","2066","ARTHUR AVENUE",40.848498952698,-73.8917636734928
"132",2,"EAST TREMONT","02  TWO FAMILY HOMES","1",3070,3,"B2","2106 Arthur Avenue",NA,10457,2,0,2,"2342",3162,1901,"1","B2",486573,2010-02-22,2030700003,"2012025","0000","09520","2106","2106","ARTHUR AVENUE",40.8496044896146,-73.891147398322
"133",2,"EAST TREMONT","02  TWO FAMILY HOMES","1",3080,26,"B1","652 East 180th St",NA,10457,2,0,2,"1949",2640,1995,"1","B1",429300,2010-04-16,2030800026,"2103740","0000","12520","2065","2065","BELMONT AVENUE",40.8484424452908,-73.8900577200463
"134",2,"EAST TREMONT","02  TWO FAMILY HOMES","1",3080,64,"B2","672 Oakland Place",NA,10457,2,0,2,"2500",1720,1920,"1","B2",388298,2010-05-26,2030800064,"2012329","0000","54820","672","672","OAKLAND PLACE",40.8474379046804,-73.8900810670426
"135",2,"EAST TREMONT","02  TWO FAMILY HOMES","1",3080,67,"B2","2011 Crotona Avenue",NA,10457,2,0,2,"2500",3729,1930,"1","B2",450000,2010-10-13,2030800067,"2012331","0000","22320","2011","2011","CROTONA AVENUE",40.8473142275881,-73.889907778211
"136",2,"EAST TREMONT","02  TWO FAMILY HOMES","1",3080,67,"B2","2011 Crotona Avenue",NA,10457,2,0,2,"2500",3729,1930,"1","B2",215000,2010-05-24,2030800067,"2012331","0000","22320","2011","2011","CROTONA AVENUE",40.8473142275881,-73.889907778211
"137",2,"EAST TREMONT","02  TWO FAMILY HOMES","1",3080,112,"B1","2062 Hughes Avenue",NA,10457,2,0,2,"1462",1540,1995,"1","B1",617416,2010-07-12,2030800112,"2103627","0000","41320","2062","2062","HUGHES AVENUE",40.8482481142661,-73.8906291310436
"138",2,"EAST TREMONT","02  TWO FAMILY HOMES","1",3082,28,"B1","644 East 182 Street",NA,10457,2,0,2,"1925",2400,1997,"1","B1",1000,2010-05-10,2030820028,"2115430","0000","27120","644","644","EAST  182 STREET",40.8510871985607,-73.888864129774
"139",2,"EAST TREMONT","02  TWO FAMILY HOMES","1",3082,33,"B1","2183 Belmont Avenue",NA,10457,2,0,2,"1084",2490,2007,"1","B1",385000,2010-09-27,2030820033,"2116579",NA,"12520","2183","2183","BELMONT AVENUE",40.8509770337616,-73.8884739326346
"140",2,"EAST TREMONT","02  TWO FAMILY HOMES","1",3082,34,"B1","2179 Belmont Avenue",NA,10457,2,0,2,"888",2140,2007,"1","B1",354900,2010-06-25,2030820034,"2116580","0000","12520","2179","2179","BELMONT AVENUE",40.850856336764,-73.888546427692
"141",2,"EAST TREMONT","02  TWO FAMILY HOMES","1",3082,51,"B2","2149 Belmont Avenue",NA,10457,2,0,2,"1534",2862,1901,"1","B2",390112,2010-02-22,2030820051,"2012391","0000","12520","2149","2149","BELMONT AVENUE",40.8500801504325,-73.8891332921734
"142",2,"EAST TREMONT","02  TWO FAMILY HOMES","1",3082,56,"B2","2139 Belmont Avenue",NA,10457,2,0,2,"1491",1908,1901,"1","B2",343763,2010-04-26,2030820056,"2012396","0000","12520","2139","2139","BELMONT AVENUE",40.849857961498,-73.8892710165475
"143",2,"EAST TREMONT","02  TWO FAMILY HOMES","1",3082,133,"B1","2181 Belmont Avenue",NA,10457,2,0,2,"901",2140,2007,"1","B1",362590,2010-11-23,2030820133,"2116581","0000","12520","2181","2181","BELMONT AVENUE",40.8509111958659,-73.8885101893972
"144",2,"EAST TREMONT","02  TWO FAMILY HOMES","1",3082,134,"B1","2177 Belmont Avenue",NA,10457,2,0,2,"911",2137,2007,"1","B1",365040,2010-04-23,2030820134,"2116582","0000","12520","2177","2177","BELMONT AVENUE",40.850801474159,-73.8885790513015
"145",2,"EAST TREMONT","02  TWO FAMILY HOMES","1",3093,12,"B2","1986 Clinton Avenue",NA,10457,2,0,2,"2500",2322,1920,"1","B2",399000,2010-05-20,2030930012,"2012634","0000","20220","1986","1986","CLINTON AVENUE",40.8457324645576,-73.889061022441
"146",2,"EAST TREMONT","02  TWO FAMILY HOMES","1",3093,17,"B2","1996 Clinton Avenue",NA,10457,2,0,2,"2500",2192,1920,"1","B2",360000,2010-04-26,2030930017,"2012639","0000","20220","1996","1996","CLINTON AVENUE",40.8460204183453,-73.8888111505764
"147",2,"EAST TREMONT","02  TWO FAMILY HOMES","1",3095,37,"S2","718 East 180 Street",NA,10457,2,1,3,"4140",4092,1920,"1","S2",510000,2010-12-07,2030950037,"2092305","0000","27060","718","718","EAST  180 STREET",40.8475405476705,-73.8883568028557
"148",2,"EAST TREMONT","02  TWO FAMILY HOMES","1",3097,50,"B2","2145 Prospect Avenue",NA,10457,2,0,2,"2464",1806,1910,"1","B2",398687,2010-01-11,2030970050,"2012750","0000","59520","2145","2145","PROSPECT AVENUE",40.8485811154814,-73.8858827310561
"149",2,"EAST TREMONT","03  THREE FAMILY HOMES","1",3070,315,"C0","629 Oak Tree Place",NA,10457,3,0,3,"1140",3420,2008,"1","C0",583000,2010-08-26,2030700315,"2116193","0000","54720","629","629","OAK TREE PLACE",40.8509834590793,-73.8894462603268
"150",2,"EAST TREMONT","03  THREE FAMILY HOMES","1",3082,41,"C0","2165 Belmont Avenue",NA,10457,3,0,3,"2030",3026,1901,"1","C0",1000,2010-04-05,2030820041,"2012385","0000","12520","2165","2165","BELMONT AVENUE",40.8504861089238,-73.8888651340879
"151",2,"EAST TREMONT","03  THREE FAMILY HOMES","1",3082,49,"C0","2153 Belmont Avenue",NA,10457,3,0,3,"2154",2850,1901,"1","C0",250000,2010-11-09,2030820049,"2012389","0000","12520","2153","2153","BELMONT AVENUE",40.8501789006284,-73.8890716794239
"152",2,"EAST TREMONT","03  THREE FAMILY HOMES","1",3095,19,"C0","2070 Crotona Avenue",NA,10457,3,0,3,"2400",2656,1920,"1","C0",473687,2010-09-30,2030950019,"2012668","0000","22320","2070","2070","CROTONA AVENUE",40.8475054804493,-73.8889930052912
"153",2,"EAST TREMONT","03  THREE FAMILY HOMES","1",3095,19,"C0","2070 Crotona Avenue",NA,10457,3,0,3,"2400",2656,1920,"1","C0",475583,2010-09-13,2030950019,"2012668","0000","22320","2070","2070","CROTONA AVENUE",40.8475054804493,-73.8889930052912
"154",2,"EAST TREMONT","03  THREE FAMILY HOMES","1",3096,63,"C0","2117 Clinton Avenue",NA,10457,3,0,3,"1680",3159,1925,"1","C0",226629,2010-05-17,2030960063,"2012703","0000","20220","2117","2117","CLINTON AVENUE",40.8482040286598,-73.8875966463435
"155",2,"EAST TREMONT","08  RENTALS - ELEVATOR APARTMENTS","2",3093,2,"D1","730-740 East 178 Street",NA,10457,155,0,155,"36701",145330,1973,"2","D1",1.2e+07,2010-08-13,2030930002,"2012632","0000","20220","1978","1964","CLINTON AVENUE",40.8452852722777,-73.8892641708008
"156",2,"EAST TREMONT","08  RENTALS - ELEVATOR APARTMENTS","2",3093,20,"D1","750 East 179th St",NA,10457,152,0,152,"19840",145330,1975,"2","D1",23500000,2010-08-13,2030930020,"2012642","0000","27030","750","750","EAST  179 STREET",40.8457070752373,-73.8883490369597
"157",2,"EAST TREMONT","22  STORE BUILDINGS","4",3092,51,"K2","709 East Tremont Avenue",NA,10457,0,1,1,"2263",3000,1910,"4","K2",832000,2010-04-20,2030920051,"2012629","0000","29620","709","709","EAST TREMONT AVENUE",40.8454100497245,-73.8905904252186
"158",2,"FORDHAM","01  ONE FAMILY HOMES","1",3145,2,"A9","2218 Valentine Avenue",NA,10457,1,0,1,"1020",2040,1901,"1","A9",312700,2010-06-30,2031450002,"2013395","0000","70720","2218","2218","VALENTINE AVENUE",40.8554519038565,-73.8984760422184
"159",2,"FORDHAM","01  ONE FAMILY HOMES","1",3156,84,"S1","277 East Burnside Avenue",NA,10457,1,1,2,"1658",2400,1930,"1","S1",323000,2010-04-19,2031560084,"2013675","0000","29120","277","277","EAST BURNSIDE AVENUE",40.8512882774746,-73.9017500473685
"160",2,"FORDHAM","02  TWO FAMILY HOMES","1",3156,59,"B2","2073 Ryer Avenue",NA,10457,2,0,2,"2619",2160,1920,"1","B2",220500,2010-01-13,2031560059,"2013656","0000","62720","2073","2073","RYER AVENUE",40.8526766921459,-73.9012744665189
"161",2,"FORDHAM","03  THREE FAMILY HOMES","1",3144,65,"C0","2090 Valentine Avenue",NA,10457,3,0,3,"1665",2922,1901,"1","C0",251000,2010-08-24,2031440065,"2013385","0000","70720","2090","2090","VALENTINE AVENUE",40.8527603272073,-73.8995934896143
"162",2,"FORDHAM","03  THREE FAMILY HOMES","1",3156,67,"C0","2057 Ryer Avenue",NA,10457,3,0,3,"3596",4656,1920,"1","C0",510000,2010-01-06,2031560067,"2013662","0000","62720","2057","2057","RYER AVENUE",40.8521498825612,-73.9014776718718
"163",2,"FORDHAM","03  THREE FAMILY HOMES","1",3156,125,"C0","2087 Anthony Avenue",NA,10457,3,0,3,"2018",3081,2006,"1","C0",494428,2010-01-11,2031560125,"2118313","0000","08920","2087","2087","ANTHONY AVENUE",40.8535417448957,-73.9018262437801
"164",2,"FORDHAM","03  THREE FAMILY HOMES","1",3157,57,"C0","2183 Ryer Avenue",NA,10457,3,0,3,"1660",3120,1901,"1","C0",251245,2010-02-05,2031570057,"2013714","0000","62720","2183","2183","RYER AVENUE",40.8550197770324,-73.9002371386348
"165",2,"FORDHAM","07  RENTALS - WALKUP APARTMENTS","2",3143,18,"C1","2120 Tiebout Avenue",NA,10457,75,0,75,"21910",63750,1927,"2","C1",4860000,2010-10-07,2031430018,"2013304","0000","68420","2126","2120","TIEBOUT AVENUE",40.853201125543,-73.8983385020737
"166",2,"FORDHAM","07  RENTALS - WALKUP APARTMENTS","2",3143,130,"C7","2176 Tiebout Avenue",NA,10457,60,4,64,"18633",53000,1927,"2","C7",4440000,2010-10-07,2031430130,"2013317","0000","33060","2169","2161","FOLIN STREET",40.8545156712514,-73.8981485215236
"167",2,"FORDHAM","08  RENTALS - ELEVATOR APARTMENTS","2",3156,27,"D1","2055 Anthony Avenue",NA,10457,78,0,78,"17500",74580,1920,"2","D1",3915661,2010-05-05,2031560027,"2013640","0000","08920","2055","2055","ANTHONY AVENUE",40.8524856265952,-73.9025254439734
"168",2,"FORDHAM","22  STORE BUILDINGS","4",3149,68,"K1","301-309 East Burnside Avenue",NA,10457,0,5,5,"7697",7697,1931,"4","K1",1600000,2010-12-22,2031490068,"2013524","0000","29120","309","301","EAST BURNSIDE AVENUE",40.8506891561941,-73.9008436615721
"169",2,"MOUNT HOPE/MOUNT EDEN","01  ONE FAMILY HOMES","1",2812,30,"A5","1991 Anthony Avenue",NA,10457,1,0,1,"1293",1490,1910,"1","A5",240000,2010-08-18,2028120030,"2007754","0000","08920","1991","1991","ANTHONY AVENUE",40.8510314067847,-73.9030878447337
"170",2,"MOUNT HOPE/MOUNT EDEN","03  THREE FAMILY HOMES","1",2790,51,"C0","1697 Clay Avenue",NA,10457,3,0,3,"1758",2504,1901,"1","C0",713667,2010-10-04,2027900051,"2007326","0000","20020","1697","1697","CLAY AVENUE",40.844157657366,-73.9051832922055
"171",2,"MOUNT HOPE/MOUNT EDEN","03  THREE FAMILY HOMES","1",2799,15,"C0","1758 Topping Avenue",NA,10457,3,0,3,"2240",4560,1899,"1","C0",370584,2010-04-05,2027990015,"2007490","0000","69220","1758","1758","TOPPING AVENUE",40.8456866390304,-73.9054015883378
"172",2,"MOUNT HOPE/MOUNT EDEN","03  THREE FAMILY HOMES","1",2804,44,"C0","249 Mount Hope Place",NA,10457,3,0,3,"1858",3246,1899,"1","C0",459224,2010-07-12,2028040044,"2007607","0000","52720","249","249","MT HOPE PLACE",40.8482492291938,-73.9042304631079
"173",2,"MOUNT HOPE/MOUNT EDEN","07  RENTALS - WALKUP APARTMENTS","2",2795,34,"C1","1761 Eastburn Avenue",NA,10457,27,0,27,"5700",20000,1926,"2","C1",2862540,2010-05-04,2027950034,"2007410","0000","29720","1761","1761","EASTBURN AVENUE",40.8459445154998,-73.9086505370572
"174",2,"MOUNT HOPE/MOUNT EDEN","07  RENTALS - WALKUP APARTMENTS","2",2795,38,"C1","1755 Eastburn Avenue",NA,10457,27,0,27,"6650",23000,1927,"2","C1",2717460,2010-05-04,2027950038,"2007411","0000","29720","1749","1749","EASTBURN AVENUE",40.8457633764441,-73.9086652432332
"175",2,"MOUNT HOPE/MOUNT EDEN","07  RENTALS - WALKUP APARTMENTS","2",2800,1,"C1","1804 Weeks Avenue",NA,10457,33,0,33,"7125",27500,1919,"2","C1",4e+05,2010-11-24,2028000001,"2007511","0000","26910","203","203","EAST  175 STREET",40.8469505807187,-73.9070949543831
"176",2,"MOUNT HOPE/MOUNT EDEN","07  RENTALS - WALKUP APARTMENTS","2",2819,51,"C1","1515 Selwyn Avenue",NA,10457,47,0,47,"12616",42370,1928,"2","C1",2450000,2010-09-21,2028190051,"2007821","0000","63920","1515","1515","SELWYN AVENUE",40.8408875125714,-73.9105584932712
"177",2,"MOUNT HOPE/MOUNT EDEN","07  RENTALS - WALKUP APARTMENTS","2",2819,51,"C1","1515 Selwyn Avenue",NA,10457,47,0,47,"12616",42370,1928,"2","C1",2575000,2010-09-02,2028190051,"2007821","0000","63920","1515","1515","SELWYN AVENUE",40.8408875125714,-73.9105584932712
"178",2,"MOUNT HOPE/MOUNT EDEN","07  RENTALS - WALKUP APARTMENTS","2",2820,35,"C1","180 East Mount Eden",NA,10457,26,0,26,"6099",23185,1928,"2","C1",1835000,2010-08-24,2028200035,"2007828","0000","29520","184","180","MT EDEN PARKWAY",40.8426054208961,-73.9101983792281
"179",2,"MOUNT HOPE/MOUNT EDEN","08  RENTALS - ELEVATOR APARTMENTS","2",2794,15,"D1","1663 Eastburn Avenue",NA,10457,43,0,43,"9186",43000,1928,"2","D1",1100000,2010-11-24,2027940015,"2007390","0000","29720","1663","1661","EASTBURN AVENUE",40.843532079794,-73.9088562470083
"180",2,"MOUNT HOPE/MOUNT EDEN","08  RENTALS - ELEVATOR APARTMENTS","2",2819,5,"D1","1510 Sheridan Avenue",NA,10457,70,0,70,"21417",85218,1928,"2","D1",4700000,2010-05-12,2028190005,"2007808","0000","64620","1520","1510","SHERIDAN AVENUE",40.841036012014,-73.9109269317782
